scope,model,model_label,model_sort_key,layer,segment_label,phase_description,correct_label,statistic,n,mean,median,std,min,max,ci_low,ci_high
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,wrong,variance_lid,12,36.324368059618294,30.24862235908101,18.375122461679684,12.964709158331434,65.7632170396948,26.926026816022294,46.40537068783907
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,correct,auc_lid,138,12.587359444809872,12.460615670730856,1.6402335330531062,9.153620500564577,17.79469512034113,12.31729363300468,12.862992342164153
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,correct,boundary_jump_answer_minus_thinking,138,-10.682696135147758,-3.804569721221924,17.460790765388392,-94.00160217285156,13.07151222229004,-13.754747567142264,-7.874681937349015
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,correct,early_late_diff,138,-3.7718838204657885,-4.048243066916863,3.22900803542623,-10.331167317926884,12.554713625656932,-4.299558481127756,-3.221057206450771
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,correct,fraction_below_low_threshold,138,0.11616147350866558,0.109375,0.06244115345449396,0.0,0.34375,0.10599503102896901,0.1266214766633551
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,correct,max_lid,138,96.79922869585562,72.82770156860352,71.05809705037456,28.298648834228516,533.9598388671875,85.49551542945531,109.40728405385778
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,correct,mean_lid,138,12.7649102015385,12.629655298311263,1.7449847728027406,9.19732247283127,18.30792054440826,12.482048740107631,13.05729693043022
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,correct,min_lid,138,2.804869257885477,2.8014752864837646,0.6852386979712325,1.3057551383972168,6.183564186096191,2.700656631394573,2.920139994547851
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,correct,slope_lid,138,-4.683682551344082,-5.108222808837289,4.388579460221524,-14.08881620561364,14.481197340973718,-5.414984190555823,-3.9752200522219976
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,correct,variance_lid,138,162.96225745112488,100.90800945999771,182.37137980069215,33.12263449361748,1533.382315343959,134.97577151276175,193.76209055528957
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,wrong,auc_lid,12,11.54013831096312,11.40544974975815,1.0799243068322302,10.153115563457709,13.266653044181956,10.989527984157768,12.117302572511726
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,wrong,boundary_jump_answer_minus_thinking,12,-4.661875089009603,-3.6657004356384277,7.477412400749396,-23.48539161682129,4.962791442871094,-8.70288734237353,-0.9799094776312518
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,wrong,early_late_diff,12,-4.5926702533609784,-4.295397816225886,2.4614668345816764,-9.303447049111128,-0.7719674315303564,-5.889965925345686,-3.3062092804723107
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,wrong,fraction_below_low_threshold,12,0.20182291666666666,0.197265625,0.07671550496901859,0.10546875,0.41015625,0.16503092447916667,0.24739583333333334
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,wrong,max_lid,12,93.52248318990071,94.9160041809082,30.833303515424184,51.187400817871094,148.68084716796875,77.09625738461811,109.69981760978698
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,wrong,mean_lid,12,11.684397283087796,11.55056114657782,1.0836013851412534,10.270591004751624,13.416753930039704,11.129844111765852,12.264869872323471
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,wrong,min_lid,12,2.2314719557762146,2.1551332473754883,0.47042345594390805,1.5764384269714355,3.113327980041504,1.9801108121871949,2.4937571520606676
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,wrong,slope_lid,12,-6.176479507607724,-5.82827798143147,2.8206274089829977,-11.493974402166597,-2.2973247940061188,-7.677083398429159,-4.7181632990797295
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,thinking,thinking_model_thinking_segment,wrong,variance_lid,12,137.14411235704372,146.37955788786147,49.125246107142615,60.48914329876806,210.64027144815165,110.12063715744422,162.00496550079214
aggregate_across_models,ALL_MODELS,ALL_MODELS,,20,no_think_answer,no_thinking_model_answer_segment,correct,auc_lid,75,12.084347325066446,11.97156208136986,0.9815216519210499,10.257626276749829,14.99944847954644,11.872164098338608,12.31089369410258
aggregate_across_models,ALL_MODELS,ALL_MODELS,,20,no_think_answer,no_thinking_model_answer_segment,correct,boundary_jump_answer_minus_thinking,75,-6.454830042521158,-2.4611997604370117,10.125940079634564,-37.27645111083984,6.336676597595215,-8.702938300450642,-4.340747768719992
aggregate_across_models,ALL_MODELS,ALL_MODELS,,20,no_think_answer,no_thinking_model_answer_segment,correct,early_late_diff,75,-2.356713075917585,-2.2672967592875146,3.5279970588191625,-13.550237433115642,4.689650575319925,-3.146170509586136,-1.6057239279911366
aggregate_across_models,ALL_MODELS,ALL_MODELS,,20,no_think_answer,no_thinking_model_answer_segment,correct,fraction_below_low_threshold,75,0.05371910621801684,0.0454545454545454,0.045420038387141703,0.0,0.1666666666666666,0.04319855679797714,0.06343012796506013
