model,model_label,model_sort_key,example_id,layer,delta_name,delta,think_correct,no_think_correct
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001253,13,think_answer_minus_no_think_answer,0.0008743572980165482,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001253,13,thinking_minus_think_answer,-0.0012093577533960342,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001253,13,thinking_minus_no_think_answer,-0.0003350004553794861,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001253,20,think_answer_minus_no_think_answer,-0.0004374898970127099,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001253,20,thinking_minus_think_answer,0.00013809464871883306,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001253,20,thinking_minus_no_think_answer,-0.0002993952482938768,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001255,6,think_answer_minus_no_think_answer,0.002187676727771759,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001255,6,thinking_minus_think_answer,-0.0006909813731908795,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001255,6,thinking_minus_no_think_answer,0.0014966953545808796,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001255,13,think_answer_minus_no_think_answer,0.00029947496950626356,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001255,13,thinking_minus_think_answer,9.521432220935787e-05,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001255,13,thinking_minus_no_think_answer,0.00039468929171562143,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001255,20,think_answer_minus_no_think_answer,3.516748547553999e-05,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001255,20,thinking_minus_think_answer,0.00025325864553451486,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001255,20,thinking_minus_no_think_answer,0.00028842613101005485,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001263,6,think_answer_minus_no_think_answer,-0.0003936801105737693,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001263,6,thinking_minus_think_answer,-0.00041677616536617106,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001263,6,thinking_minus_no_think_answer,-0.0008104562759399404,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001263,13,think_answer_minus_no_think_answer,1.3574957847596082e-05,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001263,13,thinking_minus_think_answer,-0.00022849589586257987,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001263,13,thinking_minus_no_think_answer,-0.00021492093801498378,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001263,20,think_answer_minus_no_think_answer,-0.00016923099756240793,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001263,20,thinking_minus_think_answer,0.0027116678655147554,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001263,20,thinking_minus_no_think_answer,0.0025424368679523475,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001271,6,think_answer_minus_no_think_answer,-0.00013898946344852517,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001271,6,thinking_minus_think_answer,0.0013045154511928565,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001271,6,thinking_minus_no_think_answer,0.0011655259877443314,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001271,13,think_answer_minus_no_think_answer,0.0003464732319116582,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001271,13,thinking_minus_think_answer,-2.9631331562996258e-05,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001271,13,thinking_minus_no_think_answer,0.00031684190034866194,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001271,20,think_answer_minus_no_think_answer,9.692795574665035e-05,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001271,20,thinking_minus_think_answer,-8.78497958183358e-06,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001271,20,thinking_minus_no_think_answer,8.814297616481677e-05,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001275,6,think_answer_minus_no_think_answer,-0.0009875334799289703,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001275,6,thinking_minus_think_answer,0.0009412493556737907,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001275,6,thinking_minus_no_think_answer,-4.6284124255179665e-05,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001275,13,think_answer_minus_no_think_answer,-0.00031076967716217076,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001275,13,thinking_minus_think_answer,0.00041089504957199114,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001275,13,thinking_minus_no_think_answer,0.00010012537240982038,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001275,20,think_answer_minus_no_think_answer,-0.000339700281620026,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001275,20,thinking_minus_think_answer,-4.3938681483268564e-05,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001275,20,thinking_minus_no_think_answer,-0.00038363896310329455,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001289,6,think_answer_minus_no_think_answer,0.0008899617940187465,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001289,6,thinking_minus_think_answer,0.0008439928293228144,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001289,6,thinking_minus_no_think_answer,0.0017339546233415609,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001289,13,think_answer_minus_no_think_answer,0.00017433501780033007,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001289,13,thinking_minus_think_answer,0.00016348436474800023,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001289,13,thinking_minus_no_think_answer,0.0003378193825483303,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001289,20,think_answer_minus_no_think_answer,7.254816591739655e-05,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001289,20,thinking_minus_think_answer,0.0003198806196451189,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001289,20,thinking_minus_no_think_answer,0.00039242878556251543,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001291,6,think_answer_minus_no_think_answer,0.0006075154989957808,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001291,6,thinking_minus_think_answer,0.0007357452064752574,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001291,6,thinking_minus_no_think_answer,0.0013432607054710381,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001291,13,think_answer_minus_no_think_answer,0.00036458559334278,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001291,13,thinking_minus_think_answer,-0.00030732601881027204,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001291,13,thinking_minus_no_think_answer,5.725957453250798e-05,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001291,20,think_answer_minus_no_think_answer,8.618608117103542e-05,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001291,20,thinking_minus_think_answer,-0.00016546249389648438,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001291,20,thinking_minus_no_think_answer,-7.927641272544896e-05,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001307,6,think_answer_minus_no_think_answer,-0.0001564309000968928,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001307,6,thinking_minus_think_answer,0.0014786835759878153,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001307,6,thinking_minus_no_think_answer,0.0013222526758909225,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001307,13,think_answer_minus_no_think_answer,-0.00011573843657970446,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001307,13,thinking_minus_think_answer,-0.00025656335055828164,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001307,13,thinking_minus_no_think_answer,-0.0003723017871379861,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001307,20,think_answer_minus_no_think_answer,4.5406445860863426e-05,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001307,20,thinking_minus_think_answer,-0.0003081496804952632,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001307,20,thinking_minus_no_think_answer,-0.00026274323463439976,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001311,6,think_answer_minus_no_think_answer,0.0011196956038475028,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001311,6,thinking_minus_think_answer,0.0004519511014223097,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001311,6,thinking_minus_no_think_answer,0.0015716467052698125,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001311,13,think_answer_minus_no_think_answer,0.0005503233522176744,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001311,13,thinking_minus_think_answer,-0.0006863754242658615,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001311,13,thinking_minus_no_think_answer,-0.00013605207204818708,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001311,20,think_answer_minus_no_think_answer,3.544315695762617e-05,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001311,20,thinking_minus_think_answer,-0.00023847706615924818,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001311,20,thinking_minus_no_think_answer,-0.000203033909201622,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001313,6,think_answer_minus_no_think_answer,0.0005635119974613184,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001313,6,thinking_minus_think_answer,-0.0007994327694177622,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001313,6,thinking_minus_no_think_answer,-0.0002359207719564438,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001313,13,think_answer_minus_no_think_answer,0.00026892237365245836,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001313,13,thinking_minus_think_answer,-0.0008850798010826104,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001313,13,thinking_minus_no_think_answer,-0.000616157427430152,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001313,20,think_answer_minus_no_think_answer,0.00021247640252113412,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001313,20,thinking_minus_think_answer,-0.0004876628518104553,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001313,20,thinking_minus_no_think_answer,-0.0002751864492893212,True,True
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001317,6,think_answer_minus_no_think_answer,0.0005831852555274967,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001317,6,thinking_minus_think_answer,0.001036626100540161,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001317,6,thinking_minus_no_think_answer,0.0016198113560676576,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001317,13,think_answer_minus_no_think_answer,0.0004022933542728417,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001317,13,thinking_minus_think_answer,-0.0003360215574502931,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001317,13,thinking_minus_no_think_answer,6.62717968225486e-05,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001317,20,think_answer_minus_no_think_answer,-8.488446474075317e-05,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001317,20,thinking_minus_think_answer,0.00014895461499690905,True,False
Qwen_Qwen3-4B,4B,4.0,gsm8k_test_001317,20,thinking_minus_no_think_answer,6.407015025615588e-05,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000007,6,think_answer_minus_no_think_answer,-1.3674376532435417e-05,False,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000007,6,thinking_minus_think_answer,-0.0003025401383638382,False,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000007,6,thinking_minus_no_think_answer,-0.0003162145148962736,False,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000007,13,think_answer_minus_no_think_answer,-0.0005285805091261859,False,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000007,13,thinking_minus_think_answer,-0.00044473493471741633,False,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000007,13,thinking_minus_no_think_answer,-0.0009733154438436023,False,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000007,20,think_answer_minus_no_think_answer,-0.0003209006972610946,False,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000007,20,thinking_minus_think_answer,0.002307725138962269,False,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000007,20,thinking_minus_no_think_answer,0.001986824441701174,False,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000031,6,think_answer_minus_no_think_answer,-0.0003843712620437145,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000031,6,thinking_minus_think_answer,-5.908031016588211e-05,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000031,6,thinking_minus_no_think_answer,-0.00044345157220959663,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000031,13,think_answer_minus_no_think_answer,-0.00036293244920670943,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000031,13,thinking_minus_think_answer,0.00025728694163262844,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000031,13,thinking_minus_no_think_answer,-0.00010564550757408099,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000031,20,think_answer_minus_no_think_answer,-0.0002885640133172278,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000031,20,thinking_minus_think_answer,-4.565576091408686e-05,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000031,20,thinking_minus_no_think_answer,-0.00033421977423131466,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000054,6,think_answer_minus_no_think_answer,0.0008033481426537037,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000054,6,thinking_minus_think_answer,-0.0013207525480538607,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000054,6,thinking_minus_no_think_answer,-0.000517404405400157,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000054,13,think_answer_minus_no_think_answer,-0.00017808075062930584,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000054,13,thinking_minus_think_answer,-0.000490039587020874,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000054,13,thinking_minus_no_think_answer,-0.0006681203376501799,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000054,20,think_answer_minus_no_think_answer,-0.00038396730087697506,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000054,20,thinking_minus_think_answer,0.0017500997055321932,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000054,20,thinking_minus_no_think_answer,0.0013661324046552181,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000069,6,think_answer_minus_no_think_answer,-0.00019880314357578754,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000069,6,thinking_minus_think_answer,0.001414925791323185,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000069,6,thinking_minus_no_think_answer,0.0012161226477473974,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000069,13,think_answer_minus_no_think_answer,0.00011689402163028717,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000069,13,thinking_minus_think_answer,-0.00011762999929487705,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000069,13,thinking_minus_no_think_answer,-7.359776645898819e-07,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000069,20,think_answer_minus_no_think_answer,-0.00023357057943940163,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000069,20,thinking_minus_think_answer,2.0906329154967828e-05,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000069,20,thinking_minus_no_think_answer,-0.0002126642502844338,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000099,6,think_answer_minus_no_think_answer,-0.00013019610196352048,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000099,6,thinking_minus_think_answer,0.0014919943641871214,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000099,6,thinking_minus_no_think_answer,0.001361798262223601,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000099,13,think_answer_minus_no_think_answer,0.000248602125793695,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000099,13,thinking_minus_think_answer,-2.893083728849888e-05,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000099,13,thinking_minus_no_think_answer,0.00021967128850519614,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000099,20,think_answer_minus_no_think_answer,-0.00014115101657807827,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000099,20,thinking_minus_think_answer,1.7205951735376878e-05,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000099,20,thinking_minus_no_think_answer,-0.0001239450648427014,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000118,6,think_answer_minus_no_think_answer,-0.00040911254473030567,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000118,6,thinking_minus_think_answer,0.0007760573644191027,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000118,6,thinking_minus_no_think_answer,0.000366944819688797,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000118,13,think_answer_minus_no_think_answer,-0.00016295956447720528,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000118,13,thinking_minus_think_answer,-2.171611413359642e-05,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000118,13,thinking_minus_no_think_answer,-0.0001846756786108017,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000118,20,think_answer_minus_no_think_answer,-0.00020884070545434952,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000118,20,thinking_minus_think_answer,-3.6736018955703213e-06,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000118,20,thinking_minus_no_think_answer,-0.00021251430734991984,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000135,6,think_answer_minus_no_think_answer,-0.00021451851353049192,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000135,6,thinking_minus_think_answer,0.001255765557289123,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000135,6,thinking_minus_no_think_answer,0.0010412470437586312,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000135,13,think_answer_minus_no_think_answer,0.00026992103084921837,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000135,13,thinking_minus_think_answer,-0.00041183875873684883,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000135,13,thinking_minus_no_think_answer,-0.00014191772788763046,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000135,20,think_answer_minus_no_think_answer,-0.00023379130288958593,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000135,20,thinking_minus_think_answer,-9.039556607603983e-05,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000135,20,thinking_minus_no_think_answer,-0.00032418686896562576,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000182,6,think_answer_minus_no_think_answer,0.0012893071398139004,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000182,6,thinking_minus_think_answer,-0.0019532206933945417,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000182,6,thinking_minus_no_think_answer,-0.0006639135535806413,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000182,13,think_answer_minus_no_think_answer,0.0002853737678378816,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000182,13,thinking_minus_think_answer,-0.0009138270979747172,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000182,13,thinking_minus_no_think_answer,-0.0006284533301368356,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000182,20,think_answer_minus_no_think_answer,1.647300086915493e-05,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000182,20,thinking_minus_think_answer,-0.000528271310031414,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000182,20,thinking_minus_no_think_answer,-0.0005117983091622591,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000243,6,think_answer_minus_no_think_answer,0.0010408316738903522,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000243,6,thinking_minus_think_answer,9.613903239369392e-05,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000243,6,thinking_minus_no_think_answer,0.0011369707062840462,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000243,13,think_answer_minus_no_think_answer,5.908193998038769e-05,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000243,13,thinking_minus_think_answer,-0.0002980723511427641,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000243,13,thinking_minus_no_think_answer,-0.0002389904111623764,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000243,20,think_answer_minus_no_think_answer,4.64592594653368e-05,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000243,20,thinking_minus_think_answer,0.007603663485497236,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000243,20,thinking_minus_no_think_answer,0.007650122744962573,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000247,6,think_answer_minus_no_think_answer,-0.0007505519315600395,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000247,6,thinking_minus_think_answer,0.002839424181729556,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000247,6,thinking_minus_no_think_answer,0.0020888722501695165,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000247,13,think_answer_minus_no_think_answer,0.00012642820365726948,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000247,13,thinking_minus_think_answer,0.00030427379533648534,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000247,13,thinking_minus_no_think_answer,0.0004307019989937548,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000247,20,think_answer_minus_no_think_answer,-9.65269282460217e-05,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000247,20,thinking_minus_think_answer,0.001624223543331027,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000247,20,thinking_minus_no_think_answer,0.0015276966150850053,True,True
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000252,6,think_answer_minus_no_think_answer,0.00019700848497450308,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000252,6,thinking_minus_think_answer,4.4861342757940726e-05,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000252,6,thinking_minus_no_think_answer,0.0002418698277324438,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000252,13,think_answer_minus_no_think_answer,-0.00014722859486937566,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000252,13,thinking_minus_think_answer,-0.00022008293308317618,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000252,13,thinking_minus_no_think_answer,-0.00036731152795255184,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000252,20,think_answer_minus_no_think_answer,-0.00014390912838280244,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000252,20,thinking_minus_think_answer,0.002191211096942425,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000252,20,thinking_minus_no_think_answer,0.0020473019685596228,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000254,6,think_answer_minus_no_think_answer,0.00033066142350435257,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000254,6,thinking_minus_think_answer,0.0002532706130295983,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000254,6,thinking_minus_no_think_answer,0.0005839320365339509,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000254,13,think_answer_minus_no_think_answer,0.0001394455321133141,True,False
Qwen_Qwen3-8B,8B,8.0,gsm8k_test_000254,13,thinking_minus_think_answer,-0.00020279106684029146,True,False
