model,model_label,model_sort_key,hidden_dim,lid_value_normalization,experiment,condition,example_id,mode,prompt_variant,family,correct,segment,segment_label,layer,source,n_tokens,valid_tokens,low_lid_threshold,mean_lid,min_lid,max_lid,variance_lid,auc_lid,fraction_below_low_threshold,slope_lid,early_late_diff,boundary_jump_answer_minus_thinking,sample_scope
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000472,no_think,canonical,,True,answer_segment,no_think_answer,20,exp_c_segment_sample,41,41,0.0014959154883399605,0.002971701786807943,0.0016788827488198876,0.008247188292443752,1.5005702041358099e-06,0.0029433325136778874,0.0,0.00021856386970586303,-0.00015078796158460046,-0.0002591691445559263,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000514,no_think,canonical,,True,answer_segment,no_think_answer,6,exp_c_segment_sample,59,59,0.0007245007436722517,0.003332905603525371,0.0008383688982576132,0.010513539426028728,6.5375216804822815e-06,0.003244531154231136,0.0,-0.0019668679431838524,-0.0018578018527477982,-0.009500861167907715,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000514,no_think,canonical,,True,answer_segment,no_think_answer,13,exp_c_segment_sample,59,59,0.0011393683264032007,0.0028808181474016883,0.0010023919166997075,0.011367110535502434,2.7124700772601103e-06,0.002852566086622919,0.03389830508474576,-0.0016514120970742207,-0.0018824209226295354,-0.003154852893203497,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000514,no_think,canonical,,True,answer_segment,no_think_answer,20,exp_c_segment_sample,59,59,0.0014959154883399605,0.002702247025839732,0.001075433799996972,0.009598420932888985,1.6381053833916964e-06,0.0026396212111837397,0.06779661016949153,8.929347011686659e-05,-7.773243511716502e-05,-0.0008322801440954208,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000534,no_think,canonical,,True,answer_segment,no_think_answer,6,exp_c_segment_sample,48,48,0.0007245007436722517,0.002975392127458084,0.000653326977044344,0.013817929662764072,5.044348128330234e-06,0.0028240101652200087,0.0625,-7.162162127111444e-05,0.00011962898618852113,0.0019386995118111372,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000534,no_think,canonical,,True,answer_segment,no_think_answer,13,exp_c_segment_sample,48,48,0.0011393683264032007,0.0028380722554478175,0.0009856721153482795,0.007820313796401024,1.7399713807711104e-06,0.0028032279682365497,0.041666666666666664,-0.0014207355876462756,-0.0010576385150973993,-0.00024106213822960854,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000534,no_think,canonical,,True,answer_segment,no_think_answer,20,exp_c_segment_sample,48,48,0.0014959154883399605,0.0031722330265135192,0.0015550475800409913,0.008267855271697044,1.8614406305798123e-06,0.003111836148742983,0.0,-0.00034883682798993594,-0.00025732527137733996,-0.0014837200287729502,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000543,no_think,canonical,,True,answer_segment,no_think_answer,6,exp_c_segment_sample,55,55,0.0007245007436722517,0.003447559756353836,0.0008840366499498487,0.01142248697578907,5.7749919393498876e-06,0.003355972370762309,0.0,-0.0018080839262851905,-0.0015825564914848655,-0.003880410687997937,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000543,no_think,canonical,,True,answer_segment,no_think_answer,13,exp_c_segment_sample,55,55,0.0011393683264032007,0.0032850537470287895,0.0011397066991776228,0.010053344070911407,3.333968355246741e-06,0.0032512609333800228,0.0,-0.0012727817233240625,-0.0009986633085645735,-0.001292479457333684,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000543,no_think,canonical,,True,answer_segment,no_think_answer,20,exp_c_segment_sample,55,55,0.0014959154883399605,0.0031590782254087655,0.0015712347812950611,0.009491603821516037,1.5822621793562155e-06,0.0030938008416409564,0.0,-0.0002194956728172536,-0.00041913032431953713,-0.0003556697629392147,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000549,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,47,47,0.0007245007436722517,0.0036173406542536427,0.0005575336399488151,0.009355183690786362,5.342650538600888e-06,0.003524332874171112,0.06382978723404255,-0.0010908609791782668,-0.00047503588818168874,-0.002158799674361944,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000549,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,47,47,0.0011393683264032007,0.002921709078710843,0.00080228375736624,0.006010796409100294,1.5939965879919676e-06,0.0028875809296985853,0.0851063829787234,-0.0005118686741743072,-0.0007121058879420161,0.0002166412305086851,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000549,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,47,47,0.0014959154883399605,0.0029485191817970034,0.0010785767808556557,0.011111226864159107,2.265292344341926e-06,0.0028696891866907804,0.10638297872340426,0.0005052422087867449,0.0002610814214373631,-0.0003479663282632828,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000585,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,50,50,0.0007245007436722517,0.0030533879692666234,0.0010532323503866792,0.009686841629445553,4.136819839491249e-06,0.002950636059406917,0.0,-0.0002813798482255885,-0.0003354021419699374,-0.008393840864300728,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000585,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,50,50,0.0011393683264032007,0.002859938011970371,0.0012841451680287719,0.008259830065071583,1.807776595528791e-06,0.0027996155822991716,0.0,-0.00010952743400326383,-6.412669049146074e-05,-0.0035707219503819942,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000585,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,50,50,0.0014959154883399605,0.002944214195013046,0.0017398340860381722,0.012760401703417301,2.9664597766548146e-06,0.0028518321092373565,0.0,0.001040344354970492,0.0006938649323553992,-0.0010738382115960121,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000604,no_think,canonical,,True,answer_segment,no_think_answer,6,exp_c_segment_sample,49,49,0.0007245007436722517,0.0038018215861057446,0.0006251837476156652,0.013316255994141102,1.1561888701440539e-05,0.0036842837168175424,0.14285714285714285,-0.0025230474193219336,-0.002252415194211957,-0.0003584618680179119,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000604,no_think,canonical,,True,answer_segment,no_think_answer,13,exp_c_segment_sample,49,49,0.0011393683264032007,0.0034168627141613742,0.0009917375864461064,0.011576545424759388,4.5610419253988775e-06,0.0033874461344870115,0.061224489795918366,-0.002685632837023966,-0.0024822533596307044,-0.000766650540754199,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000604,no_think,canonical,,True,answer_segment,no_think_answer,20,exp_c_segment_sample,49,49,0.0014959154883399605,0.0029174352078983673,0.0013746937038376927,0.0073022483848035336,1.6121599025332157e-06,0.0028907797095598653,0.061224489795918366,-0.0003353047211255362,-0.000479640018266554,0.00020963256247341633,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000629,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,62,62,0.0007245007436722517,0.003028555017437846,0.0009258695063181221,0.011420353315770626,4.7505646270768865e-06,0.0029355318382855698,0.0,-0.0015656695004299425,-0.0012992185475013684,-0.0046037971042096615,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000629,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,62,62,0.0011393683264032007,0.0027336458874595983,0.001213512965478003,0.006900156382471323,1.8282342792823716e-06,0.0026932857381027258,0.0,-0.0017928878922292978,-0.0012743715924443677,-0.002001100219786167,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000629,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,62,62,0.0014959154883399605,0.0028019052922665594,0.0016094603342935443,0.009279568679630756,1.0929296717995194e-06,0.0027488489314669473,0.0,0.0002923778457833158,0.00018187391833635047,-0.0019405130296945572,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000640,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,76,76,0.0007245007436722517,0.003177009468536677,0.0005393763422034681,0.02055954560637474,1.3479185300834141e-05,0.003032815022549281,0.09210526315789473,-0.0027947677836299254,-0.002703162633176697,-0.0069654230028390884,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000640,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,76,76,0.0011393683264032007,0.0025907628725307355,0.0009119987953454256,0.007724375929683447,1.5872116736130154e-06,0.002551734369869033,0.039473684210526314,-0.0008257189028328558,-0.0007592306386581377,-0.003060235409066081,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000640,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,76,76,0.0014959154883399605,0.00252250457905527,0.0013542259112000465,0.007728935219347477,8.938942658528585e-07,0.0024920579061533015,0.039473684210526314,0.0002321206100548591,5.992212773937942e-05,-0.001568749314174056,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000641,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,53,53,0.0007245007436722517,0.0032251595161451063,0.000782026385422796,0.011447426863014698,6.012180811032034e-06,0.0031560930757013224,0.0,-0.001333958143758853,-0.0011253112045648906,-0.00751496572047472,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000641,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,53,53,0.0011393683264032007,0.0029581704721698223,0.0010549606522545218,0.009762497618794441,2.43031020725977e-06,0.0028932266532837483,0.018867924528301886,-0.00014765798680452927,-0.00021010740394038826,-0.0037588481791317463,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000641,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,53,53,0.0014959154883399605,0.0028228117460560686,0.0012690748553723097,0.009145654737949371,1.8882051336585076e-06,0.0027723167832636344,0.03773584905660377,-3.1300073594978454e-05,-0.00023386530977274672,-0.0034758576657623053,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000645,no_think,canonical,,True,answer_segment,no_think_answer,6,exp_c_segment_sample,45,45,0.0007245007436722517,0.0031894115330134,0.0009185133385472,0.0118855657055974,5.798849574663943e-06,0.003101582603201016,0.0,-0.0013866870464973016,-0.0013849925356529034,-0.001384145114570856,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000645,no_think,canonical,,True,answer_segment,no_think_answer,13,exp_c_segment_sample,45,45,0.0011393683264032007,0.002713318733084533,0.001381437643431127,0.006142043974250555,1.1305243927720292e-06,0.0026673083140684125,0.0,-0.00019343050831145846,-0.00024424628160583505,-9.292014874517918e-05,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000645,no_think,canonical,,True,answer_segment,no_think_answer,20,exp_c_segment_sample,45,45,0.0014959154883399605,0.0029491635479239955,0.0016191278118640184,0.006153608672320843,1.3190499741726304e-06,0.0029120049518744718,0.0,0.0003587518319271632,0.000391788906805838,-0.0004719826392829418,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000655,no_think,canonical,,True,answer_segment,no_think_answer,6,exp_c_segment_sample,46,46,0.0007245007436722517,0.0036501588120185975,0.0007032557623460889,0.013559726066887379,6.701596936578249e-06,0.003571754571102145,0.021739130434782608,-0.002113800840316621,-0.0010703597169291847,-0.0005354289896786213,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000655,no_think,canonical,,True,answer_segment,no_think_answer,13,exp_c_segment_sample,46,46,0.0011393683264032007,0.0031417225659622445,0.0010424481006339192,0.0061777266673743725,1.764624782577298e-06,0.0031286714934847418,0.021739130434782608,-0.0005610737584317642,-0.00015865524377052997,-0.00014024856500327587,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000655,no_think,canonical,,True,answer_segment,no_think_answer,20,exp_c_segment_sample,46,46,0.0014959154883399605,0.0029875239655982864,0.0014478539815172553,0.007059334311634302,1.5644305664132423e-06,0.0029336824107708205,0.043478260869565216,-1.865428832345119e-05,-8.92691508245962e-05,-0.00015376205556094646,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000697,no_think,canonical,,True,answer_segment,no_think_answer,6,exp_c_segment_sample,55,55,0.0007245007436722517,0.0036035323684865776,0.0007086763507686555,0.013977237045764923,9.476636498453126e-06,0.0035097113318948285,0.01818181818181818,-0.0038726772575536305,-0.0027293170403156963,-0.00485208397731185,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000697,no_think,canonical,,True,answer_segment,no_think_answer,13,exp_c_segment_sample,55,55,0.0011393683264032007,0.002769182369493964,0.0009297799551859498,0.0068452931009233,1.7485599222251015e-06,0.002730513324624756,0.07272727272727272,-0.0019816722549262198,-0.001290871553854751,-0.0017292406409978867,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000697,no_think,canonical,,True,answer_segment,no_think_answer,20,exp_c_segment_sample,55,55,0.0014959154883399605,0.0027878819202834908,0.0017231277888640761,0.0051382966339588165,7.478828258633463e-07,0.0027726421400007827,0.0,-0.0006042881834006241,-0.00023457055379237472,-0.0011488033924251795,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000713,no_think,canonical,,True,answer_segment,no_think_answer,6,exp_c_segment_sample,48,48,0.0007245007436722517,0.003951312113107027,0.0006916519487276673,0.01850317232310772,9.322620790336977e-06,0.003761807726597058,0.020833333333333332,0.000774390379273405,0.0004912822720749927,-0.0017504571005702019,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000713,no_think,canonical,,True,answer_segment,no_think_answer,13,exp_c_segment_sample,48,48,0.0011393683264032007,0.0030039025393004217,0.0009290189482271671,0.008914990350604057,2.3346951614153125e-06,0.002938046692276096,0.0625,-0.00021623194749866245,8.927432160514082e-05,0.0002632297109812498,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000713,no_think,canonical,,True,answer_segment,no_think_answer,20,exp_c_segment_sample,48,48,0.0014959154883399605,0.002891637467352363,0.0014948089374229312,0.012460182420909405,2.5489601512170493e-06,0.0027982097817584872,0.020833333333333332,0.0011345216819104176,0.0006950867051879563,-0.0008963488508015871,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000759,no_think,canonical,,True,answer_segment,no_think_answer,6,exp_c_segment_sample,60,60,0.0007245007436722517,0.002632333742803894,0.0007968198042362928,0.008841018192470074,2.5935930115671294e-06,0.0025734684708275655,0.0,-0.0003399666414985465,0.00017144503071904156,-0.002226094249635935,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000759,no_think,canonical,,True,answer_segment,no_think_answer,13,exp_c_segment_sample,60,60,0.0011393683264032007,0.002416206896305084,0.0011686654761433601,0.00523187592625618,9.586543111212564e-07,0.0023926988547920414,0.0,-0.0005280578997535781,-0.00022444854645679423,2.6387860998511314e-05,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000759,no_think,canonical,,True,answer_segment,no_think_answer,20,exp_c_segment_sample,60,60,0.0014959154883399605,0.002708132064435631,0.0009996395092457533,0.008381785824894905,1.4000894609575234e-06,0.002649194008465541,0.06666666666666667,-0.00021981915123149928,-0.00011794561675439273,-0.00010679056867957115,per_model_kept_independent_plus_common_union
Qwen_Qwen3-8B,8B,8.0,4096,hidden_dim,exp_c,no_think,gsm8k_test_000760,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,76,76,0.0007245007436722517,0.003315979267139674,0.0006051849341019988,0.013984539546072483,7.841812154470386e-06,0.003225819451423983,0.039473684210526314,-0.003366706331181888,-0.00248122752313257,-0.0036530187353491783,per_model_kept_independent_plus_common_union
